treat,saw_ads,sales,past_sales,female
1,1,11.13,0,1
0,1,0,0,0
0,1,0,0,1
1,1,4.2399998,0,0
1,1,6.3099999,0,1
1,0,0,0,0
1,1,0,0,1
1,1,0,0,1
1,1,0,0,0
1,0,0,0,0
1,1,0,5.4099998,1
1,1,0,0,1
1,1,0,0,0
0,0,0,0,1
1,1,5.5300002,0,1
1,1,0,9.0299997,1
0,1,0,0,1
1,1,0,0,1
0,1,0,0,1
0,1,0,0,1
1,0,0,0,1
1,1,0,0,1
0,0,0,0,1
0,1,5.6900001,0,1
1,1,0,0,0
0,1,0,0,0
1,1,0,0,1
1,1,0,0,1
1,1,0,0,0
0,1,0,0,1
1,0,0,0,1
1,0,0,0,0
0,1,0,0,0
1,1,0,0,0
1,1,0,0,1
0,1,0,3.4300001,0
0,1,0,0,0
1,0,0,0,1
1,1,0,0,1
0,1,0,0,1
1,1,0,0,1
0,0,0,0,1
1,1,0,0,1
1,0,0,9.1800003,1
0,1,9.9300003,0,1
0,1,0,0,1
0,1,4.4000001,0,1
0,1,0,8.4300003,1
0,1,0,0,1
0,1,0,0,1
0,1,0,5.21,1
1,0,0,0,1
0,1,0,0,1
1,1,0,0,0
1,1,0,0,1
0,1,0,8.1899996,1
1,0,0,0,0
1,1,4.6300001,0,0
0,0,11.18,0,1
0,0,0,0,1
0,0,12.81,0,1
1,1,0,5.6700001,1
1,1,0,0,1
1,1,0,0,0
0,1,5.8499999,5.25,1
1,1,0,0,1
1,0,8.5,0,1
1,1,0,0,0
1,0,0,0,1
0,1,0,0,1
1,0,0,17.85,1
1,1,0,17.65,1
0,1,0,0,1
1,1,6.3899999,0,1
1,1,0,0,1
1,1,0,0,1
0,1,0,0,0
0,0,0,0,1
1,1,0,0,1
1,1,0,0,1
0,1,0,0,1
1,0,0,0,1
1,1,5,0,1
1,0,0,0,0
1,1,0,0,1
0,1,0,0,1
1,0,8.1599998,0,1
1,1,0,0,0
1,0,0,18.41,1
0,0,8.9700003,10.91,0
0,0,0,0,1
0,0,0,0,1
1,1,0,0,1
1,1,0,0,1
1,1,0,0,1
1,0,0,6.29,0
1,0,0,0,0
0,1,0,0,1
1,0,0,0,1
1,0,0,0,1
0,1,0,0,1
0,1,0,0,1
0,0,0,0,1
0,1,0,0,1
1,1,0,0,1
1,1,0,0,1
1,1,7.1100001,0,1
1,1,0,0,1
1,1,0,0,1
0,1,0,0,1
1,1,0,0,0
1,1,0,0,1
1,1,0,0,1
1,1,0,0,1
0,1,0,0,1
1,1,0,0,0
1,1,0,0,1
0,1,0,8.3800001,1
1,1,0,0,0
1,1,0,0,0
1,1,0,0,1
1,0,0,0,0
1,0,0,0,1
1,1,4.5700002,0,1
0,1,7.2800002,0,1
1,1,0,0,0
1,1,0,4.8000002,1
1,1,0,0,1
1,1,4.73,8.4099998,1
1,1,0,0,1
0,1,0,0,0
0,1,0,0,1
0,0,0,0,1
1,0,0,0,0
0,1,0,0,1
1,1,0,0,0
0,1,0,0,1
1,1,0,0,1
0,1,0,0,0
1,1,0,0,0
0,1,0,0,0
1,1,0,0,0
1,0,0,0,0
1,1,0,0,0
1,1,0,0,1
1,1,0,0,1
0,1,0,0,1
0,0,0,0,1
1,0,0,0,1
0,0,0,0,1
0,0,0,0,0
1,0,0,0,1
0,1,0,0,1
1,0,0,0,0
0,1,0,0,1
1,1,0,0,1
1,1,0,0,1
1,1,0,0,0
0,1,0,0,1
0,0,0,0,1
0,1,0,5.4400001,1
0,0,0,0,1
1,1,0,0,1
1,0,0,0,1
1,1,0,0,1
1,0,0,0,0
1,1,0,8.4499998,1
0,1,0,0,1
1,0,0,0,1
0,1,0,0,1
0,1,0,0,1
1,1,0,3.23,0
1,0,0,0,1
0,1,0,0,1
1,1,0,0,0
1,1,7.8200002,3.71,0
0,1,3.8599999,0,1
1,1,0,0,0
1,1,0,0,0
1,1,0,0,0
1,1,0,0,0
0,1,0,0,0
1,1,0,0,1
1,1,3.03,0,1
1,1,0,6.6300001,1
1,1,0,0,1
0,1,0,0,1
0,1,0,4.1900001,0
0,0,0,0,1
1,0,0,0,1
1,1,0,6.1999998,1
1,1,0,0,1
1,0,0,0,0
0,1,0,0,0
1,1,6.9000001,0,1
1,1,0,0,1
0,0,0,0,0
1,1,0,0,1
1,1,0,0,1
0,0,0,0,1
1,1,0,0,1
0,0,0,0,1
1,1,0,0,0
1,0,0,0,1
1,1,0,0,1
1,1,0,0,1
1,0,0,0,0
1,0,8.7700005,15.68,1
0,1,0,0,1
0,1,0,0,0
1,1,0,0,1
1,0,0,0,0
0,1,0,2.5899999,0
1,1,0,0,1
1,1,5.5700002,0,1
1,1,0,0,1
0,1,0,0,1
0,0,0,0,1
0,0,0,0,1
1,1,0,0,0
0,0,0,0,1
1,1,0,6.0999999,0
0,1,7.3499999,0,1
1,1,0,0,0
1,0,0,0,1
1,1,0,0,1
1,0,0,0,0
1,1,0,0,0
0,1,0,0,1
0,1,0,0,1
1,1,0,0,0
1,1,0,0,0
1,1,0,0,1
1,1,0,8.6800003,1
1,0,0,0,1
1,1,0,0,1
1,0,0,0,1
1,0,0,0,1
1,1,0,0,1
1,1,0,0,1
0,0,0,0,1
0,1,4.3299999,0,1
0,1,0,0,1
0,1,0,0,0
0,1,0,6.0300002,1
0,1,0,0,0
1,1,0,0,1
1,1,0,0,0
1,1,0,0,1
1,1,0,0,0
0,1,0,0,1
0,1,0,0,1
1,0,0,0,1
0,1,0,3.25,0
0,0,0,0,1
1,0,0,7.3000002,1
1,1,0,0,0
1,1,0,5.0900002,1
1,1,0,0,1
1,1,0,0,1
0,1,4.6700001,0,0
0,1,0,0,0
1,0,0,0,1
0,1,0,0,1
1,1,0,0,1
0,1,6.25,9.9399996,1
1,1,0,0,1
0,1,0,3.45,0
0,0,0,0,1
1,1,9.5600004,0,1
0,1,0,0,1
1,1,6.79,0,1
1,1,0,0,0
1,0,0,0,1
0,1,0,0,1
0,0,0,0,1
0,1,0,0,0
0,1,5.3299999,0,0
0,0,0,0,1
1,1,0,0,1
1,1,3.96,0,1
0,1,0,0,1
0,0,0,0,1
1,1,0,0,0
1,1,0,0,0
0,0,0,0,1
1,1,0,0,0
0,0,0,0,0
0,1,0,0,1
0,1,0,0,1
1,1,6.4899998,0,1
0,0,0,0,1
1,1,0,0,1
1,1,0,0,0
1,0,5.5799999,0,0
1,0,0,0,0
1,1,0,0,1
0,1,7.71,5.23,1
1,1,0,0,1
1,1,0,5.0900002,1
0,1,0,0,1
1,1,0,0,1
1,1,0,0,1
0,0,0,0,0
1,1,0,0,1
1,1,0,0,0
1,1,2.96,4.5100002,1
0,1,0,0,1
1,1,0,0,1
1,1,5.29,0,1
1,0,0,0,1
1,0,0,0,1
1,0,0,0,0
1,0,0,0,0
0,1,0,0,1
0,1,0,0,1
1,1,0,0,1
0,0,0,0,1
1,1,4.6300001,0,0
1,1,0,0,0
1,1,0,0,1
0,1,0,0,1
0,0,0,0,1
1,0,0,0,0
1,0,0,0,1
0,1,0,0,0
1,0,0,0,1
1,1,0,0,1
1,1,0,0,1
0,0,0,0,0
1,1,0,0,1
1,1,0,0,1
1,1,0,0,0
1,1,0,0,0
1,1,0,0,1
0,1,0,0,0
0,1,0,0,0
0,1,0,0,1
1,1,0,0,1
0,0,0,0,1
1,1,0,0,0
0,0,0,0,1
0,1,0,0,1
1,1,0,0,1
1,0,0,0,1
1,1,0,0,1
0,0,8.5500002,0,1
1,1,2.5999999,3.8800001,0
1,0,9.3000002,0,1
1,1,0,0,0
1,0,0,0,1
0,0,0,9.8100004,1
0,1,0,7.1199999,1
0,1,0,0,1
0,1,0,0,1
1,1,0,0,1
1,1,0,0,0
0,1,0,0,0
1,1,0,3.1400001,0
0,1,0,0,1
0,0,9.8199997,0,1
1,0,0,0,1
0,0,0,0,1
1,1,3.4400001,0,0
1,1,0,0,1
1,1,6.3000002,0,1
1,1,0,0,1
1,1,4.6900001,0,1
0,1,0,0,1
0,1,0,0,1
1,1,0,0,1
1,0,0,0,1
1,0,0,0,0
1,0,0,0,1
1,1,6.29,0,1
1,1,6.0500002,0,1
0,1,0,0,1
1,1,0,0,1
0,0,0,0,0
1,1,4.04,0,1
1,0,0,0,1
1,0,0,0,1
1,1,0,0,0
0,1,0,0,1
1,0,0,0,1
1,1,0,9.9899998,1
0,0,0,0,1
1,1,0,0,1
1,0,0,0,1
1,0,10.31,0,1
0,1,0,0,1
0,0,0,0,1
1,0,0,12.82,1
1,1,0,0,1
1,1,0,0,0
1,1,4.3099999,0,0
1,1,0,0,1
1,1,0,6.9499998,1
0,1,0,0,1
0,1,0,0,0
0,1,7.2199998,0,1
0,0,0,0,1
1,0,0,0,1
1,0,0,0,1
0,0,0,0,1
0,1,3.52,0,1
0,0,0,0,1
1,1,0,0,1
1,0,0,0,0
1,1,0,6.46,0
0,0,0,11.27,0
0,1,0,0,1
1,0,0,19.98,1
1,1,0,0,1
1,1,4.4400001,0,0
1,0,0,0,1
0,1,0,0,1
1,1,0,0,1
1,0,0,0,1
1,1,0,5.8699999,1
0,1,3.74,0,1
1,1,0,0,0
1,1,0,0,1
0,0,0,11.39,1
1,1,0,0,1
1,1,0,0,0
0,1,0,0,1
0,1,0,0,0
1,0,0,0,1
1,1,0,0,1
0,1,0,0,1
1,0,0,0,1
0,1,0,0,1
0,1,0,4.8499999,1
0,1,4.75,2.6099999,0
0,1,0,0,1
0,1,2.8,3.0799999,0
1,1,0,0,1
0,1,0,0,1
1,1,0,0,1
0,1,0,0,0
0,1,0,0,1
0,1,0,0,1
1,1,0,0,0
1,1,0,0,1
0,1,0,3.1300001,0
0,1,0,0,1
1,0,0,0,0
0,1,0,8.3900003,1
1,1,0,4.6500001,0
1,0,10.28,0,1
0,1,0,6.4499998,1
1,1,4.9099998,0,1
0,1,0,0,1
1,1,5,0,1
1,1,5.71,0,1
1,0,0,0,1
0,0,0,0,0
1,0,0,0,1
1,1,0,8.6800003,1
0,1,0,0,1
1,1,0,0,1
1,1,0,0,1
1,0,0,0,1
1,1,0,0,1
1,0,0,0,1
1,1,0,0,1
1,1,0,0,0
0,1,0,0,1
0,0,0,0,0
0,0,0,0,1
1,0,0,0,1
1,1,0,0,1
0,1,0,0,1
0,0,0,0,0
1,1,0,0,0
1,1,0,0,1
1,1,4.9499998,0,1
1,1,0,0,1
1,1,0,0,1
0,1,0,0,0
1,1,0,3.3599999,0
1,1,0,5.6100001,1
1,1,0,0,0
1,0,0,0,0
0,1,0,0,1
1,1,0,9.4300003,1
0,1,0,0,1
1,0,0,0,0
1,1,0,0,1
1,1,0,5.29,1
1,1,0,0,1
0,0,9.46,0,1
0,0,0,0,0
1,0,0,0,1
0,1,0,0,1
1,0,0,0,0
1,0,0,0,1
0,1,6.27,0,1
0,1,0,0,1
0,1,0,0,1
1,1,0,0,0
1,1,0,9.8000002,1
1,1,7.8400002,0,1
0,0,7.5300002,0,0
0,1,0,5.6300001,1
1,1,0,0,0
1,1,0,0,1
1,0,13.88,0,1
1,1,6.1999998,0,0
1,0,0,0,1
1,1,0,0,1
1,1,0,0,0
0,0,0,0,1
1,0,0,0,1
1,1,0,0,0
0,1,0,0,1
1,0,0,0,1
1,0,0,0,1
1,0,0,8.21,0
0,1,0,0,1
1,1,0,0,1
0,1,0,0,1
1,1,0,0,1
1,1,10.38,0,1
1,1,0,8.4899998,1
0,1,0,0,0
1,1,0,0,1
1,1,0,0,1
1,1,0,0,1
0,1,0,0,1
1,1,0,0,0
1,1,0,0,1
0,1,0,0,1
0,0,0,9.3299999,1
0,0,0,0,1
1,0,0,0,0
1,1,0,0,1
1,1,0,0,1
1,1,0,0,1
1,1,0,0,1
0,1,0,0,1
0,1,0,0,1
0,1,0,0,0
1,1,0,0,1
1,1,0,0,1
1,0,0,0,1
0,0,12.3,0,1
0,0,0,0,0
0,1,0,9.5900002,1
0,0,0,0,0
1,1,6.4400001,0,1
1,1,0,0,0
1,0,0,0,0
0,1,0,0,1
0,1,0,0,1
1,1,6.52,0,1
1,1,0,0,1
0,1,0,0,0
1,1,0,8.6700001,1
1,1,0,0,1
1,1,0,0,0
1,0,0,0,1
0,1,0,0,0
1,1,0,5.3000002,1
0,1,0,0,1
1,1,0,0,1
1,1,0,0,1
0,1,0,0,0
1,0,0,0,0
1,0,0,0,1
1,0,0,0,1
1,0,0,0,1
0,0,0,0,1
1,1,0,0,1
1,1,0,0,1
0,1,0,0,1
0,1,0,7.8200002,1
1,0,0,0,1
0,1,4.1300001,0,1
0,1,0,5.9699998,1
1,0,0,0,1
1,0,0,0,0
0,1,5.4499998,0,1
1,1,7.29,0,1
0,1,0,0,1
1,1,0,0,0
1,1,0,0,1
1,0,0,0,1
1,1,0,0,1
1,1,0,0,0
0,1,0,0,1
1,1,0,5.4699998,1
1,1,0,0,0
0,1,0,0,0
1,1,0,0,1
0,0,0,0,1
1,1,4.6999998,8.5900002,1
1,0,10.83,0,1
1,1,0,0,1
1,1,5.1999998,0,1
1,1,0,0,1
1,1,0,0,1
0,1,0,8.4700003,1
1,0,0,0,1
1,0,0,0,0
1,1,0,0,1
1,1,0,0,1
1,1,0,0,1
0,0,0,0,0
0,1,0,0,0
0,0,0,0,1
1,1,0,5.5799999,1
1,1,6.8699999,0,1
0,1,0,0,0
1,1,0,0,1
0,1,0,0,1
0,1,0,0,1
0,1,0,0,1
1,0,0,0,1
0,1,0,3.9400001,1
1,1,0,0,1
1,1,0,0,0
1,1,0,0,1
0,1,0,0,0
0,0,0,0,1
1,1,0,0,1
0,1,0,0,1
0,1,5.0799999,0,1
1,1,0,0,1
1,1,0,0,1
0,1,5.71,0,1
0,1,0,0,1
1,1,0,0,1
0,1,5.96,0,0
1,1,4.3400002,0,0
1,1,0,0,1
0,1,0,8.1599998,1
0,0,14.38,0,1
1,0,0,0,1
0,1,0,0,1
0,0,0,0,1
1,1,0,6.1799998,1
1,1,6.3400002,0,1
1,1,0,0,1
1,0,14.01,0,1
0,1,0,0,1
0,0,0,0,1
0,1,0,0,1
0,1,3.4000001,0,1
1,1,0,5.98,1
1,1,6.1300001,0,1
1,1,0,0,1
1,1,0,0,1
1,1,0,0,1
1,1,0,0,1
1,1,0,0,1
1,1,6.8899999,0,1
1,1,0,0,0
0,1,0,0,1
1,0,0,0,0
0,1,6.3299999,0,1
0,1,0,0,1
0,0,0,0,0
1,1,0,0,1
1,1,8.3599997,0,1
1,1,0,2.8299999,0
1,1,0,0,0
0,1,0,0,1
1,1,2.05,4.04,0
1,1,0,0,1
1,1,0,0,1
1,1,0,0,1
1,1,0,0,1
1,1,0,0,0
1,1,0,0,1
0,1,0,0,1
1,0,8.6599998,0,1
1,1,0,0,1
0,1,4.9000001,0,1
1,1,0,0,0
0,1,0,0,0
1,1,0,0,0
1,0,0,0,1
1,0,0,0,1
1,1,0,0,1
1,0,0,0,1
0,1,0,0,0
1,1,0,0,1
1,1,0,6.29,1
1,1,0,0,1
1,1,0,0,1
1,1,0,0,0
1,0,0,0,0
0,1,0,0,0
0,0,0,0,1
1,1,0,6.9499998,1
0,1,0,0,1
0,0,0,0,1
1,1,0,0,0
1,1,0,0,0
1,1,0,5.0599999,0
1,0,5.7399998,0,0
1,1,6.8499999,7.9899998,1
1,1,4.8000002,0,1
1,1,3.4100001,0,1
0,1,0,0,0
0,0,0,0,1
0,0,0,0,0
1,1,7.3000002,0,1
1,1,0,0,1
1,1,0,0,1
0,1,4.0999999,8.5200005,0
1,1,0,4.7800002,1
1,0,0,0,0
1,1,0,6.6300001,1
1,1,0,0,1
0,1,6.6999998,0,1
1,0,6.6799998,0,1
0,1,4.8899999,0,0
1,1,4.6500001,0,0
1,1,0,0,1
0,1,0,0,0
0,1,0,0,1
0,1,3.4100001,0,0
0,1,0,0,1
1,0,0,13.22,0
1,1,7.52,0,1
0,0,0,0,1
1,1,2.3499999,0,0
0,1,9.9099998,0,1
1,1,0,0,1
1,1,0,10.2,1
1,1,0,0,1
1,1,8.0699997,0,1
1,1,0,0,0
0,0,11.34,10.09,1
0,1,0,0,0
1,1,0,4.21,1
1,1,0,0,0
1,0,13.81,0,1
1,0,7.5799999,0,0
0,0,0,13.55,1
1,1,6.9200001,0,1
1,1,0,0,0
1,1,7.1399999,0,1
0,1,2.8199999,6.1100001,1
1,1,8.5200005,0,1
0,1,0,0,1
1,1,0,0,1
1,1,0,0,1
1,1,0,0,1
1,1,0,0,1
0,1,0,0,1
0,0,0,0,1
1,0,0,0,1
1,1,3.3,0,0
0,0,0,0,0
1,0,0,0,1
1,1,0,11.93,1
0,1,0,0,1
1,1,0,0,1
0,0,0,0,1
1,1,0,0,1
1,1,0,0,1
1,1,5.3699999,0,1
1,0,0,0,0
1,0,0,0,1
0,1,0,0,1
0,1,0,7.0500002,1
1,1,0,0,1
1,1,0,0,1
1,1,0,0,0
1,1,0,0,1
1,1,0,0,1
1,1,0,0,1
1,0,0,0,1
1,1,0,0,1
1,1,0,0,1
0,0,0,0,1
1,1,0,0,0
1,0,0,0,1
0,1,0,5.8000002,1
1,1,9.46,0,1
1,0,0,0,0
1,1,0,0,1
1,0,0,0,1
1,1,0,0,1
0,1,0,0,1
1,1,0,0,1
1,0,0,0,0
1,0,0,0,1
1,1,0,0,0
1,1,0,0,1
1,0,9.7399998,0,1
1,1,0,0,1
0,1,0,0,0
1,0,0,0,0
1,1,0,0,0
0,0,0,0,1
1,1,0,0,1
1,0,17.92,0,1
1,1,0,6.5100002,1
0,0,0,0,1
1,1,0,0,1
0,0,0,0,1
0,0,0,10.36,0
1,1,5.4000001,0,1
0,0,0,0,1
0,1,0,0,1
0,1,0,0,0
1,0,0,0,1
1,1,0,0,0
0,1,0,0,1
0,0,0,0,0
1,1,0,0,1
1,0,0,0,1
1,1,0,0,0
1,1,0,0,1
1,0,0,0,1
1,1,0,0,0
1,1,0,0,0
0,0,0,0,1
1,1,0,0,0
1,0,8.4700003,0,1
1,0,0,0,1
0,0,0,0,1
1,1,0,0,1
1,0,0,0,0
0,1,0,9.5,1
1,0,0,0,1
1,0,0,0,0
0,0,0,0,1
1,1,0,0,1
0,1,7.0799999,0,1
0,1,0,0,1
1,1,0,6.9499998,1
0,0,0,0,1
0,1,0,0,1
0,0,8.8500004,0,0
0,1,0,0,1
1,1,3.5699999,3.1600001,0
1,0,0,0,0
1,1,0,0,1
1,0,0,0,0
1,0,0,0,0
0,1,0,0,0
1,1,0,0,1
1,1,6.7800002,0,1
0,1,0,0,1
1,0,0,0,1
0,1,0,0,0
1,0,0,0,1
0,1,0,0,1
0,0,0,0,1
1,1,0,0,1
1,1,0,0,1
1,0,0,0,0
0,1,0,0,1
1,1,0,0,0
1,1,4.5799999,0,1
0,0,0,0,1
1,1,0,0,1
0,1,0,0,1
0,1,0,0,0
1,0,0,0,0
1,1,0,0,1
1,1,3.75,0,1
1,1,0,0,0
1,0,0,0,1
1,1,0,0,1
1,1,0,0,1
0,0,0,0,1
1,1,0,0,1
0,0,0,0,1
0,1,0,7.9200001,1
1,1,0,0,1
1,0,0,0,1
1,1,0,0,1
0,1,0,0,0
0,0,0,0,1
1,1,0,0,0
1,1,0,0,1
1,1,0,0,1
1,0,0,0,0
1,0,0,0,1
1,0,0,0,1
0,1,0,0,1
0,1,6.0700002,0,1
1,1,0,0,1
1,1,7.4200001,4.75,1
0,1,0,0,0
1,1,0,0,1
0,1,0,0,1
0,1,0,0,1
0,1,0,3.3900001,0
1,0,0,0,1
0,1,0,0,1
0,0,0,0,1
1,0,0,0,1
0,0,0,0,1
0,0,0,9.5299997,1
1,1,0,0,1
1,0,0,0,1
0,1,0,0,0
1,1,0,0,1
1,1,0,0,0
0,1,0,6.96,1
0,1,4.1599998,0,0
1,0,0,0,0
1,1,0,0,1
1,1,5.5100002,0,1
0,1,0,0,0
1,1,0,0,1
1,1,0,9.0500002,1
0,1,0,0,0
0,1,0,0,1
0,1,7.8800001,0,1
1,1,0,0,1
1,1,0,0,1
1,0,0,0,0
1,1,0,7.1500001,0
1,1,0,0,1
1,1,0,0,1
1,1,0,6.0999999,1
1,1,0,0,1
1,0,0,0,1
1,1,0,0,0
1,1,7.7600002,0,0
0,1,0,0,1
1,0,0,0,1
0,1,0,0,0
1,1,2.0899999,0,1
1,0,0,7.5599999,1
0,1,0,0,1
1,1,0,0,0
0,1,0,0,0
1,1,0,0,1
1,1,0,0,0
1,1,4.0999999,7.9400001,1
1,1,0,0,1
0,0,0,0,0
1,1,0,0,0
1,1,6.1799998,0,1
0,1,0,0,1
0,1,0,0,0
1,1,0,0,1
0,1,0,0,0
0,1,6.5799999,0,1
1,0,0,0,1
0,1,0,0,0
1,1,0,0,1
0,0,0,0,0
1,1,0,0,1
1,1,4.5500002,0,1
1,1,3.5699999,0,0
1,1,0,0,1
1,1,0,3.6800001,1
0,1,0,0,0
0,1,0,2.55,0
0,1,0,0,1
0,1,0,0,0
0,1,0,0,1
1,1,0,0,0
0,1,0,0,1
1,1,0,0,1
1,1,0,0,1
1,0,0,0,1
0,0,6.4400001,0,1
1,0,7.5999999,8.3199997,1
1,1,0,0,1
0,1,0,0,1
1,1,0,0,1
1,1,0,0,0
0,0,0,0,1
1,0,0,0,1
1,1,0,0,1
1,0,10.84,0,1
1,1,0,0,1
1,0,0,0,1
0,1,0,0,1
1,1,0,0,1
0,1,0,0,1
0,1,0,0,1
0,1,0,0,0
0,1,0,6.4200001,1
0,0,0,0,1
1,1,0,0,1
0,0,6.3400002,0,0
0,1,0,0,0
1,1,0,3.9400001,1
0,1,0,0,1
1,0,0,0,1
1,1,0,0,1
1,0,0,17.08,1
1,0,0,0,1
1,1,0,0,1
1,1,0,0,1
0,1,0,3.96,1
1,1,0,0,1
1,1,0,0,1
1,0,0,10.34,1
1,1,4.5599999,0,1
0,1,0,0,0
1,1,0,0,1
0,1,0,0,1
0,1,0,5.9000001,1
1,1,0,0,0
1,0,0,0,1
0,1,0,0,1
0,1,0,0,0
0,0,0,0,0
1,1,0,0,1
1,1,0,0,1
0,1,0,8.7399998,1
1,1,0,0,0
1,1,0,0,0
0,1,0,0,1
0,1,0,0,0
0,0,0,0,0
0,0,0,0,0
0,1,0,0,1
0,1,0,0,1
1,1,0,0,1
0,1,8.3599997,0,1
0,1,0,6,1
1,1,0,0,1
0,1,0,8.9700003,1
1,1,14.21,0,1
0,1,5.2800002,0,0
0,1,0,7.8299999,1
1,1,0,5.1300001,1
1,1,0,8.2200003,1
1,1,5.4099998,0,1
1,1,0,0,1
1,0,0,0,1
0,1,0,0,1
1,0,0,0,0
1,0,0,0,0
1,1,0,0,1
1,1,0,0,1
1,1,0,0,1
1,1,0,0,1
1,1,0,0,1
0,1,0,0,1
1,0,0,0,1
1,1,0,0,1
1,1,0,0,1
0,1,0,0,0
0,1,6.5999999,0,1
1,1,0,0,0
1,1,7.5900002,0,1
0,1,0,0,1
0,0,0,0,1
0,1,0,0,1
1,1,0,0,1
0,0,9.1000004,0,1
0,1,0,9.6300001,1
1,1,0,0,0
0,1,0,0,1
0,0,0,6.75,0
0,0,0,0,1
1,1,0,0,1
1,1,0,0,1
0,0,0,0,1
1,1,4.9200001,0,1
1,1,0,0,1
1,1,5.3800001,0,0
0,1,5.0599999,0,1
1,0,0,0,1
1,1,0,0,0
1,0,0,0,0
1,1,0,0,0
0,1,8.4099998,0,1
1,0,0,0,1
1,0,0,0,1
1,1,0,0,1
0,1,0,0,1
1,0,0,10.93,1
1,1,0,0,1
0,1,0,0,0
0,1,0,0,1
1,0,0,0,1
1,1,0,9.0900002,1
0,1,0,0,0
1,1,0,0,1
0,1,0,0,0
0,1,0,0,1
1,1,0,0,1
1,1,0,0,1
0,1,5.5999999,0,0
0,1,6.02,0,0
0,0,10.25,0,0
1,0,0,0,0
0,1,0,0,1
1,0,0,0,1
1,0,0,5.3499999,0
0,1,0,5.0500002,1
1,1,4.23,0,0
1,0,0,0,1
1,0,0,0,1
0,0,5.4899998,0,0
1,1,0,8.8100004,1
0,1,0,0,1
0,0,6.8800001,0,1
1,0,0,11.49,1
1,1,0,4.29,0
1,1,0,0,1
0,1,0,0,0
1,1,0,11.06,1
1,1,0,0,1
1,1,0,0,1
1,1,0,0,1
1,1,0,0,1
0,1,6.96,5.0799999,1
1,0,0,0,0
1,1,0,0,1
1,1,0,0,1
0,1,9.2399998,0,1
0,1,0,0,1
1,1,0,8.29,1
1,1,0,0,1
1,1,0,0,1
1,1,3.1900001,0,0
0,1,0,0,1
0,1,4.2399998,0,0
1,1,9.7399998,0,1
0,0,0,0,1
1,0,0,0,0
1,1,0,0,0
0,1,0,0,1
0,1,0,0,1
0,0,0,0,0
0,1,0,7.3299999,1
1,0,0,0,0
0,1,0,0,1
0,0,0,0,0
0,0,0,0,0
0,1,0,0,1
1,0,0,0,1
1,1,0,4.1700001,1
1,1,0,0,0
0,1,0,2.6600001,0
1,1,0,0,1
0,1,0,0,0
1,1,4.1399999,0,1
1,1,3.4400001,0,0
0,1,0,0,1
0,0,0,0,1
0,1,0,0,1
0,1,0,0,1
1,0,0,0,1
0,0,0,0,0
0,0,0,8.1599998,0
1,1,0,0,1
1,1,0,0,1
0,0,16.33,0,1
0,0,0,18.299999,1
0,0,0,0,1
1,1,0,0,1
1,0,0,0,1
1,1,0,0,1
0,1,0,0,0
1,1,4.48,0,1
0,1,0,0,0
1,1,0,0,0
0,1,0,0,0
1,1,2.8699999,0,1
0,1,0,0,0
1,1,0,0,1
0,1,0,7.23,0
1,1,0,0,1
1,1,0,0,1
1,1,0,0,0
1,0,0,0,1
0,1,8.3500004,5.54,1
0,1,0,0,0
1,1,0,0,1
1,1,0,0,1
0,1,0,0,1
1,1,0,0,0
0,1,6.1500001,0,1
1,1,0,0,1
1,1,0,0,1
1,1,0,3.98,0
1,1,4.8099999,0,1
1,0,0,0,0
0,1,0,0,1
1,1,0,0,0
1,1,0,0,1
1,1,0,0,0
1,1,6.0799999,5.4899998,1
1,1,0,0,1
0,1,0,0,0
1,1,0,0,1
0,1,0,0,0
0,1,0,0,1
1,1,0,7.96,1
0,1,0,0,1
1,1,0,8.2399998,1
0,1,0,0,1
1,1,6.8600001,6.1999998,1
1,1,0,0,0
0,1,0,0,1
1,1,0,0,1
1,1,0,0,1
0,1,0,0,1
1,1,0,0,1
1,1,0,0,0
1,1,0,3.71,0
1,1,0,0,1
1,1,0,0,0
1,1,0,0,1
1,1,0,0,1
0,1,0,0,1
0,1,2.75,0,1
1,1,9.3199997,0,1
1,0,0,0,1
0,0,0,0,0
1,0,4.0500002,0,0
1,0,0,0,0
1,1,0,0,1
1,1,0,0,1
0,1,0,0,1
1,1,4.8299999,5.4499998,1
1,1,0,0,1
1,1,0,0,1
0,0,0,0,1
0,0,0,0,0
0,0,7.6599998,0,1
0,1,0,0,0
0,1,0,0,1
0,1,0,0,1
1,1,0,6,1
1,0,12.08,0,1
1,0,0,0,1
0,1,0,0,1
0,1,0,0,0
0,1,0,5.8200002,1
1,1,0,0,1
1,0,13.74,6.7600002,1
1,0,0,0,1
1,1,0,0,0
0,1,0,0,0
1,1,0,0,1
1,1,0,0,1
1,1,0,0,1
0,1,3.3299999,0,0
0,1,0,7.1500001,1
1,0,0,0,1
1,1,0,0,1
1,1,5.2399998,0,0
0,1,0,0,1
1,0,13.63,0,1
1,1,0,0,1
0,1,0,0,1
0,0,0,0,1
0,1,0,0,1
1,0,0,0,1
1,1,0,5.6599998,0
1,0,0,0,1
1,1,0,0,0
1,1,0,0,1
1,1,0,0,1
1,1,0,0,1
1,1,0,0,1
0,0,0,0,0
0,1,0,3.3800001,1
1,1,0,0,0
1,1,0,0,1
1,1,0,0,0
1,1,0,0,1
1,1,0,8.1800003,1
1,1,0,6.2800002,1
1,1,0,0,0
1,1,0,8.3599997,0
0,1,0,0,1
1,0,7.9699998,0,1
1,0,0,0,0
